"route","county","post_mile","leg","direction","station","description","year","integer_hour","median_count","avg_count","sd_count","days_observed"
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",7,2866,2842.32307692308,100.836518014976,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",8,3702,3678.375,161.378732297956,64
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",9,3495,3461.87692307692,118.218482545601,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",10,3332,3336.734375,114.435154187378,64
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",11,3454,3436.95238095238,112.129307350132,63
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",12,3549,3540.36923076923,79.6677807426662,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",13,3588,3571.73846153846,80.291709745441,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",14,3580,3577.90769230769,78.5777328265066,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",15,3639,3639.2,90.2015451641489,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",16,3643,3626.90769230769,89.5432372999427,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",17,3632,3622.35384615385,98.2362316639765,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",18,3601,3579.98461538462,172.536000981289,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",19,3265,3222.69230769231,172.658434766894,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",20,2500,2456.53846153846,182.632663846986,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",21,2013,2017.92307692308,152.664799038235,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",22,1889,1848.95384615385,170.457145527955,65
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2003",23,1070.5,1035.36764705882,248.777662793163,68
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",0,642,649.381578947368,59.4061651357866,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",1,345.5,350.026315789474,38.6329647440147,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",2,268,264.328947368421,26.3779646209456,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",3,234,236.394736842105,20.2952072814369,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",4,329.5,332.157894736842,20.6720762586177,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",5,769.5,770.5,31.9217793990247,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",6,1801.5,1794.97368421053,73.3212063338132,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",7,2936,2916.94736842105,109.075251667442,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",8,3750,3735.02631578947,129.89205504923,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",9,3528,3497.77631578947,146.064332738166,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",10,3451,3438.05263157895,93.6528191050104,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",11,3515.5,3517.93421052632,100.257579667084,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",12,3589,3563.03947368421,119.817688264516,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",13,3591,3569.90789473684,107.337123448392,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",14,3608.5,3586.47368421053,114.283095709349,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",15,3651.5,3635.35526315789,130.850826409044,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",16,3638.5,3623.30263157895,94.2882134361579,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",17,3647,3643.75,109.268735998302,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",18,3643,3628.73684210526,110.903846452207,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",19,3348.5,3322.86842105263,132.779450428673,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",20,2547,2505.75,160.354201691131,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",21,2137,2120.67105263158,151.72496064989,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",22,1903.5,1892.63157894737,141.904460076044,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2004",23,1060,1065.57894736842,107.654417857376,76
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",0,634.5,647.846153846154,72.1758453178946,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",1,353,351.153846153846,27.8656689224484,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",2,256,255.423076923077,22.955359972097,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",3,237,238.051282051282,19.8447856580896,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",4,344,346.01282051282,23.6826933301507,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",5,792.5,787.089743589744,34.2349354100574,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",6,1861,1865.76923076923,89.4562104407156,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",7,2999.5,2969.76923076923,103.867288336673,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",8,3755.5,3739.76923076923,137.195558888112,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",9,3453,3412.01282051282,195.048411811999,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",10,3398.5,3400.92307692308,104.555306837158,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",11,3503,3484.17948717949,123.905257436934,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",12,3585.5,3565.20512820513,113.958566060454,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",13,3559.5,3520.5641025641,197.983181087031,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",14,3602.5,3571.69230769231,127.467572417388,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",15,3618,3591.92307692308,205.082483832299,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",16,3596.5,3576.58974358974,157.557281762212,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",17,3606.5,3593.53846153846,142.392879975553,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",18,3602,3550.69230769231,176.310625214241,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",19,3283,3268.20512820513,177.244592830489,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",20,2429.5,2418.92307692308,148.327626944831,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",21,2124,2111.5641025641,150.238562651623,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",22,1875.5,1857.80769230769,143.607334191421,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2005",23,1032.5,1043.33333333333,107.92429605818,78
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",0,582,598.882352941176,50.637044681909,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",1,308,311.941176470588,32.7499438706299,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",2,226,231.705882352941,32.6798192809461,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",3,221,216.882352941176,12.2008316977838,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",4,338,341.411764705882,18.3134473254266,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",5,781,776.176470588235,24.2261101245063,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",6,1813,1819.94117647059,66.7331163930579,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",7,2939,2944,86.0704653176686,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",8,3665,3657.94117647059,127.959696090329,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",9,3374,3377.29411764706,102.894220383048,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",10,3261,3247.35294117647,138.26692535476,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",11,3409,3363.17647058824,159.341314202453,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",12,3495,3422.41176470588,191.791898559197,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",13,3434,3361.35294117647,187.361929556297,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",14,3369,3362.58823529412,158.725021193702,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",15,3419,3392.47058823529,155.418836393413,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",16,3378,3361.88235294118,144.855480718258,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",17,3418,3383.88235294118,177.808493312658,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",18,3370,3354.70588235294,115.086795890038,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",19,3154,3138.76470588235,131.845330506888,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",20,2304,2317.23529411765,111.580424701067,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",21,2063,2083.94117647059,114.233571350674,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",22,1795,1814.64705882353,112.15722289295,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2006",23,950,938.470588235294,90.6491296476825,17
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",0,632,654.894736842105,126.855952751686,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",1,379,375.578947368421,35.1414851224046,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",2,240,233.526315789474,29.4738460730727,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",3,205,204.368421052632,21.8230523537632,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",4,239,245.684210526316,28.4469342843027,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",5,417,413.631578947368,50.0834975330817,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",6,1178,1172.05263157895,100.680172208948,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",7,2759,2695.89473684211,204.026658044929,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",8,4449,4229,380.063883519015,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",9,4531,4420.36842105263,319.713971217732,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",10,3873,3775.10526315789,326.071548852028,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",11,3669,3535.36842105263,445.311652482009,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",12,3752,3679.63157894737,404.300659648006,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",13,3766,3679,383.359274484567,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",14,4067,3952,416.658666589865,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",15,4215,4142.31578947368,384.177917786304,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",16,4360,4298.94736842105,285.610743978624,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",17,4351,4291.68421052632,253.472561002738,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",18,4361,4239.1052631579,360.09210160378,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",19,3729,3664.52631578947,339.937145893024,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",20,2611,2597.68421052632,334.675805424955,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",21,2068,2058.42105263158,245.529431544135,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",22,1666,1662.26315789474,175.051370906201,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2012",23,1110,1153.78947368421,123.83392953978,19
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",0,746,745.603773584906,72.9320916022996,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",1,402,405.849056603774,39.1011490222745,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",2,248,255.77358490566,31.1192751976068,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",3,210,213.811320754717,29.3421832100093,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",4,227,229.849056603774,24.3155507588924,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",5,450,448.075471698113,42.3655561550998,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",6,1227,1229.94339622642,138.471520967357,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",7,2910,2903.64150943396,155.956613091297,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",8,4401,4372.03773584906,181.190609608113,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",9,4553,4457.18867924528,462.155320902623,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",10,4009,4002.60377358491,192.233865945248,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",11,3831,3814.7358490566,186.110198015894,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",12,3937,3908.45283018868,212.361137075297,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",13,4109,4036.22641509434,247.392528454232,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",14,4271,4208.56603773585,341.924053051482,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",15,4430,4357.69811320755,344.50458213463,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",16,4416,4370.64150943396,302.556802952871,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",17,4485,4464.66037735849,236.881010652072,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",18,4504,4412.67924528302,360.396030755105,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",19,4059,3948.09433962264,306.064677940347,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",20,2944,2911.01886792453,217.61349740432,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",21,2301,2318.37735849057,170.444692858585,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",22,1828,1844.07547169811,131.646649590223,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2013",23,1227,1252.28301886792,108.462041810894,53
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",0,761,750.666666666667,138.958299827355,45
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",1,437,445.590909090909,46.5779257937422,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",2,279.5,276.863636363636,26.7786715799276,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",3,242,237.577777777778,44.8798845854581,45
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",4,246,243.2,44.8231879925802,45
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",5,463,453.711111111111,90.6385484473712,45
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",6,1328,1325.08888888889,274.687907386995,45
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",7,3012,2972.27272727273,158.365982316846,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",8,4473,4347.81818181818,327.857972137771,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",9,4541,4386.02272727273,434.292447210422,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",10,4049,3928.04545454545,387.591246843916,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",11,3887,3775.02272727273,372.982416733536,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",12,3991.5,3896.45454545455,316.617328599614,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",13,4129.5,3980.47727272727,482.447273351692,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",14,4315,4223.18181818182,422.895845813032,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",15,4575,4448.45454545455,420.319504969646,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",16,4523.5,4372.72727272727,470.264713362856,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",17,4606,4443.59090909091,453.316887889328,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",18,4618,4471.68181818182,319.461885685788,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",19,4023,3959.63636363636,272.190177266599,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",20,2980.5,2955.56818181818,246.203583534957,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",21,2373.5,2367.31818181818,205.054476338325,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",22,1890,1865.68181818182,152.460711328994,44
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12","2014",23,1281,1257.77777777778,209.720798041856,45
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",0,527,502.964285714286,130.354923515209,28
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",1,301,313,113.05881786175,28
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",2,194.5,199.5,37.6420765357854,28
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",3,190,187.714285714286,26.1984691987869,28
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",4,306,319.178571428571,76.9762125697757,28
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",5,729.5,786.821428571429,196.821982657281,28
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",6,1710,1768.67857142857,229.676754103809,28
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",7,2816,2906.34482758621,736.486896201054,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",8,3488,3245,781.866767970824,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",9,3313,2804.31034482759,831.9064638119,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",10,3056,2679.8275862069,776.795710824075,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",11,3085,2752.55172413793,711.440519861283,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",12,3310,2819.72413793103,708.405901430999,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",13,3099,2841,729.842253014797,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",14,3227,2775.20689655172,696.920951620685,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",15,3407,2926.34482758621,771.725537622489,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",16,3257,2907.65517241379,784.36340319769,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",17,3263,2935.89655172414,770.245895098608,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",18,3403,2882.72413793103,831.009837338701,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",19,3075,2458.68965517241,804.59138269276,29
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",20,1913.5,1867.96428571429,593.080188328998,28
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",21,1632.5,1567.21428571429,428.262325038777,28
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",22,1431.5,1405.46428571429,546.54588653164,28
"101","SON",19.646,"A","N",404,"SANTA ROSA, JCT. RTE. 12, THIR","1998",23,917,908.607142857143,287.844780610779,28
"101","SON",19.646,"A","S",404,"SANTA ROSA, JCT. RTE. 12","1998",0,702,731.826086956522,205.607890760746,23
